crop,year,out_of_range,knn_dist,err_baseline,err_gbm,centred_base,centred_gbm,bias_base,bias_gbm
cartofi,2010,0.0,0.8141817990467317,0.7410482278581463,0.09860499568094738,0.44850342109777364,0.02806932594254885,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.3611443256008943,0.3869409379616995,0.5676118934027716,0.09439613120132684,-0.6381475631411702,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.5271010302149883,0.36814340468068174,0.41781162968067953,0.0755985979203091,0.347275959942281,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.8326937372763471,0.42074217539180125,0.2643684921410321,0.1281973686314286,0.19383282240263355,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.5053686757608703,0.1912263168850057,0.012162277872978855,-0.48377112364537833,-0.05837339186541968,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.5035174605310482,0.0775030122130067,0.17568567171810123,-0.21504179454736594,0.1051500019797027,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.5854088308031983,1.287186465833511,1.080539838286728,0.9946416590731384,1.0100041685483294,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.7106555755457892,0.6436021781237997,1.2391758563457738,0.3510573713634271,1.1686401866073752,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.8113984790184723,0.897680506327013,0.3156159050357168,0.6051356995666404,0.24508023529731826,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.7708009523342383,0.3489601192424754,1.1290869463999043,-0.641504926002848,-1.1996226161383028,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.8259341820863326,0.4415020808638115,0.09915049882926752,0.14895727410343884,0.028614829090868987,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.7211972947272004,0.610721724518859,0.2077398001851849,0.31817691775848633,0.13720413044678637,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.5768151153211892,0.3455157681148311,0.1821670405393272,-0.6380605748752037,0.11163137080092866,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.4074645185453222,0.684315423263965,1.0805522914301497,0.39177061650359235,1.0100166216917512,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.43358795131898686,0.8665961236061324,0.85279989034311,0.5740513168457597,0.7822642206047115,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.6568962952996731,0.24669357727540353,0.01822327174238403,-0.5392383840357762,-0.052312397996014504,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.4113909862960904,0.4503339413678793,0.36964079402466865,-0.7428787481282519,-0.4401764637630672,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.6303922638531891,0.87923802059326,0.43085135815858555,-1.1717828273536326,-0.5013870278969841,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.4467699064938472,0.7763129282978731,0.9563040441207615,0.4837681215375005,0.885768374382363,-0.29254480676037264,-0.07053566973839853
cartofi,2010,0.0,0.4543502088350542,1.0449195231749786,0.8038018068254305,-1.3374643299353512,-0.874337476563829,-0.29254480676037264,-0.07053566973839853
cartofi,2011,0.0,0.22460537192724833,0.764524039706302,1.1256953801275857,0.8089687740486928,1.0908837394279383,0.044444734342390824,-0.034811640699647484
